Date,site,IGBPname,Landcover,ID,co2,LE,Rln,Prcp,Pa,Rs,Tavg,VPD,U2,LAI,Albedo,Emiss
2008-7-8,ES-LgS,OSH,7,79,352.769375,62.62313781,357.99075,0,91.3350625,389.4951667,16.15708333,1.069645833,3.55625,0.83122,0.118,0.98728
2012-1-10,US-SRG,GRA,10,145,388.6892083,12.31554375,249.6831458,0,87.35989583,166.2021667,9.793291667,0.853708333,1.6525625,0.38472,0.16901,0.976
2009-10-24,IT-Col,DBF,4,94,343.9310417,4.20077875,330.5851667,7,84.04125,16.86108333,5.746083333,0.0043875,3.117333333,2.7136,0.15,0.98422
2004-8-27,CH-Oe1,GRA,10,47,389.6066458,105.5678275,350.625875,0.1,96.9946875,263.3495833,15.76541667,0.329664583,1.7761875,1.8231,0.164,0.98471
2003-10-11,US-PFa,MF,5,143,387.303625,1.886455833,355.398125,13.97,95.36708333,77.25329167,14.67083333,0.208916667,4.683333333,1.387,0.124,0.983
2005-10-27,FR-Pue,EBF,2,88,400.4644583,-0.3012525,392.8475,1.4,99.71666667,15.89620833,16.334375,0.004354167,4.884916667,1.6986,0.093666,0.983
2013-4-28,FR-Pue,EBF,2,88,403.9412917,8.878327167,317.7226042,8,98.15833333,62.47516667,6.136479167,0.082247917,1.397645833,1.3937,0.11506,0.983
2013-4-23,AU-Dry,SAV,9,10,402.8979167,82.66812021,399.2291667,0,99.12,265.375,27.47104167,1.775125,0.998541667,1.2804,0.14179,0.98515
2005-6-13,FI-Sod,ENF,1,84,385.5245625,69.20424167,319.5859167,0,98.7898125,330.2916667,20.27102083,1.474370833,1.853541667,0.5,0.103,0.98442
2007-11-15,SD-Dem,SAV,9,119,342.9764167,21.09726292,366.940375,0,94.92620833,260.7891667,28.10604167,3.029789583,2.634479167,0.25772,0.28207,0.98512
2009-7-14,AU-Stp,GRA,10,20,387.875,7.00255639,326.67625,0,99.21854167,222.0833333,20.20208333,1.485047917,3.345625,0.4401,0.21568,0.98205
2010-4-6,US-UMB,DBF,4,154,397.8140833,5.7957595,338.0512083,14.8,97.875875,48.14358333,7.793166667,0.481995833,3.066833333,1.2395,0.113,0.98467
2011-6-15,AU-Cpr,SAV,9,6,364.5806042,11.5662376,287.2291667,0,101.5133333,129.5,7.312083333,0.311820833,1.246458333,0.43722,0.13907,0.974
2003-4-25,US-Cop,GRA,10,127,375.8170833,11.47577917,251.68425,0,84.38958333,328.8333333,17.10375,1.480291667,3.077916667,0.21009,0.20732,0.98024
2013-3-7,AU-Ync,GRA,10,26,356.480125,5.45874875,380,0,100.1402083,299.8854167,27.185625,2.421539583,2.198958333,0.58217,0.1937,0.98487
2010-2-7,FR-Pue,EBF,2,88,378.4054583,17.73377765,243.259875,0.2,97.93541667,139.3027083,7.809708333,0.471041667,3.289395833,1.2358,0.088656,0.983
2013-3-6,AU-ASM,ENF,1,5,385.9833333,5.422222292,402.8333333,0,93.88645833,276.0208333,32.0375,3.858266667,2.441041667,0.25061,0.11131,0.974
2014-10-26,AU-Rob,EBF,2,19,392.1839583,109.27615,349.5833333,0.2,93.04895833,318.9791667,20.39791667,0.542741667,1.619583333,5.5983,0.119,0.98237
2012-1-29,IT-CA3,DBF,4,93,387.3478333,18.20651352,300.1731875,0,99.36210417,75.5760625,4.408354167,0.2827625,4.157145833,0.87578,0.17326,0.985
2008-11-5,AU-DaS,SAV,9,9,384.0770833,34.80217744,429.4933333,13.241,99.81375,290.828125,29.92770833,1.906216667,1.370583333,1.2881,0.16788,0.98521
2014-1-5,IT-CA3,DBF,4,93,397.6742708,9.385999354,340.8164583,6.966,98.42995833,37.01933333,9.89375,0.157175,3.790270833,0.69994,0.15602,0.98501
2012-8-20,IT-Col,DBF,4,94,361.639,22.15575583,293.2237292,0,85.79552083,317.1439375,19.18422917,1.058839583,1.733791667,2.7166,0.154,0.98415
2005-12-25,US-Wkg,GRA,10,164,373.3957917,2.5345625,268.6312917,0,85.31091667,163.0967292,15.793125,1.423375,2.923791667,0.14444,0.19865,0.97837
2003-3-16,IT-Ren,ENF,1,103,376.99,13.56658979,234.411125,0,83.27252083,211.9568542,-0.234791667,0.41003125,3.090979167,1.0094,0.094,0.98401
2005-11-23,ZA-Kru,SAV,9,165,397.37,67.72915375,386.9061667,0,97.45625,252.8355,22.19979167,0.856414583,3.891333333,0.28243,0.15213,0.9855
2014-4-24,AU-Rig,GRA,10,18,394.6312083,51.21762042,301.875,0,99.454375,156.7708333,11.230625,0.43960625,2.11125,1.0195,0.17301,0.98474
2008-5-31,FR-Pue,EBF,2,88,397.8317708,29.03853292,377.9699167,0,98.37291667,110.2360208,16.05916667,0.109860417,2.1135,1.3725,0.11917,0.983
2007-9-13,CN-Cng,GRA,10,50,346.1419792,41.08493369,366.0266458,0,99.03775,186.439,21.84895833,1.498302083,2.507458333,0.67871,0.2,0.98543
2013-6-25,US-Wkg,GRA,10,164,395.7120208,8.356229354,327.8958333,0,84.74883333,375.3525417,26.75777083,3.096875,3.7341875,0.31167,0.20153,0.9797
2004-1-9,US-Ne2,CRO,12,139,390.9041667,4.305345417,257.3125,0,99.43875,64.3125,-7.090416667,0.01625,1.7725,0.18161,0.28118,0.98655
2011-8-2,IT-CA2,CRO,12,92,408.9809792,39.70128271,383.0585,0,99.02727083,324.534375,22.25802083,0.8820625,1.6661875,1.3783,0.16638,0.98534
2010-10-3,US-Me6,ENF,1,135,435.8829167,15.14039446,313.4575417,0,89.9771875,99.100625,11.14572917,0.45095,1.1650625,0.76997,0.10893,0.98769
2010-12-2,AU-Cpr,SAV,9,6,383.4758333,57.18051792,373.5625,0,99.96645833,299.6458333,22.05833333,1.236689583,1.471666667,0.49409,0.15556,0.974
2006-6-10,AU-Tum,EBF,2,22,362.426125,12.89519633,291.7079583,7.4,87.13708333,39.79166667,4.362916667,0.059054167,3.33,2.7801,0.11615,0.98221
2006-3-30,IT-BCi,CRO,12,90,389.6138958,53.70983729,309.41375,0.254,102.5526667,216.0236042,12.3383125,0.223641667,1.7133125,1.1807,0.15219,0.985
2011-12-19,AU-Gin,WSA,8,13,378.9979167,63.8576389,333.6666667,0,100.486875,364.7708333,19.50208333,1.04058125,3.2025,0.82431,0.11669,0.984
2014-3-31,US-SRG,GRA,10,145,402.3997917,35.46047688,281.4693125,0,87.11489583,307.675125,16.1435,1.658354167,2.697875,0.39545,0.19235,0.97598
2008-8-7,IT-Ro1,DBF,4,104,398.3237708,33.19642463,370.7360417,0,99.17291667,305.0012708,27.33166667,1.691304167,2.097770833,1.1289,0.18038,0.98425
2009-4-4,ZA-Kru,SAV,9,165,368.9726458,68.12011396,378.3514583,0,97.85360417,168.5122917,21.41104167,0.765347917,2.887520833,1.4938,0.16769,0.9849
2011-10-28,US-Me2,ENF,1,134,391.8547917,32.38739271,272.3124583,0,87.30735417,92.09175,7.737833333,0.6381875,5.5720625,1.8607,0.11021,0.98757
2004-7-11,IT-Cpz,EBF,2,96,339.6119583,60.67553556,329.7574583,0,100.8996875,300.8177083,21.76104167,0.76270625,2.490958333,2.7114,0.12656,0.98372
2005-1-5,US-Var,GRA,10,156,387.8928298,27.12180698,329.0435625,0,99.66458333,61.925375,9.246333333,0.184091667,0.943229167,1.1065,0.14762,0.98573
2004-5-4,IT-Ro2,DBF,4,105,397.6157292,24.022995,340.3003333,16,97.91458333,141.4311667,14.18020833,0.173772917,3.0046875,2.4292,0.16241,0.984
2010-9-9,FR-Pue,EBF,2,88,376.1473125,22.32193627,322.9805625,0,98.38958333,228.8660417,18.25770833,0.883020833,3.9454375,1.9138,0.11093,0.983
2010-4-10,US-Me2,ENF,1,134,395.171875,21.04885417,255.9252708,0,86.61795833,197.5429167,0.727104167,0.245270833,2.925020833,1.7777,0.11127,0.98796
2005-8-2,FR-LBr,ENF,1,87,363.3798125,38.23605243,339.0070833,0,100.5620833,227.3135417,18.180625,0.861964583,3.078541667,2.0364,0.131,0.98485
2006-10-7,IT-Noe,CSH,6,101,402.3353333,36.70318117,363.06375,0,101.6825,170.4798958,17.61145833,0.476329167,1.054958333,0.99509,0.091,0.98386
2007-10-13,AT-Neu,GRA,10,3,465.5403125,26.57005834,275.084375,0,91,126.68275,7.351958333,0.214370833,0.975604167,0.1256,0.106,0.98573
2006-12-16,US-ARM,CRO,12,125,381.02375,22.44309219,296.677875,0,96.8,107.433125,12.83879167,0.632979167,5.406770833,0.30721,0.15337,0.98549
2011-8-1,US-UMB,DBF,4,154,376.349125,129.5485833,350.0020833,0,98.64575,322.1243333,23.781,1.494708333,3.159291667,1.7204,0.146,0.98517
2008-9-16,AU-Fog,WET,11,12,372.59375,78.49501271,373.1666667,0,100.4502083,270.3541667,26.93083333,1.637304167,1.77375,1.4555,0.155,0.984
2004-8-3,DE-Kli,CRO,12,65,376.8576458,41.61068498,321.4541667,0,95.83229167,278.9158333,17.82854167,0.743522917,2.006041667,0.22437,0.181,0.98591
2011-12-1,US-ARM,CRO,12,125,401.4744583,34.49075417,275.827625,0,98.23364583,108.5298125,6.738333333,0.307179167,5.2788125,0.60839,0.17508,0.98524
2013-10-10,AU-Rig,GRA,10,18,388.1309167,79.46480063,362.1302083,1,98.56129167,139.4375,17.4113125,1.029,2.6091875,1.0699,0.20484,0.98524
2008-7-16,CH-Lae,MF,5,46,368.1119792,202.3674554,312.5305833,0,93.83920833,330.0829792,17.57291667,0.797464583,1.945125,2.2386,0.156,0.98424
2003-12-21,US-Ne2,CRO,12,139,383.2125,10.77083333,282.3375,0,97.30583333,75.24166667,5.592083333,0.244166667,2.71625,0.16855,0.16192,0.98516
2008-7-21,AU-Tum,EBF,2,22,355.0264583,61.25255417,291.7916667,1.5,86.34333333,42.25,0.554166667,0.027875,4.33875,4.6387,0.11663,0.98258
2011-7-16,US-Ton,WSA,8,148,387.0226667,37.13169167,329.1690417,0,98.80833333,325.6044375,17.85291667,0.762916667,1.937729167,0.78321,0.14132,0.98543
2009-9-1,CH-Oe2,CRO,12,48,442.8348542,52.25715252,361.5112708,6.196,94.37560417,226.5415625,19.539375,0.84256875,2.07925,1.1307,0.17,0.98434
2004-12-11,US-ARM,CRO,12,125,390.5426875,26.32441667,269.437,0,97.72708333,127.5608333,4.911729167,0.2928125,2.719083333,0.45724,0.16932,0.98544
2003-10-20,US-Me2,ENF,1,134,370.56625,32.53006188,318.6005833,0,87.39195833,73.72916667,16.50420833,0.645333333,5.669791667,2.3195,0.1094,0.98699
2008-12-7,US-SRG,GRA,10,145,388.9931458,7.455594167,303.3897708,0,87.54227083,54.349375,12.80460417,1.135333333,1.604479167,0.65444,0.21247,0.976
2009-8-30,BE-Vie,MF,5,29,377.0231042,65.25785623,306.2092917,0,96.44375,254.9375,12.93125,0.565460417,2.176208333,2.7122,0.14,0.98257
2013-12-12,AU-GWW,SAV,9,14,387.9372292,21.39973958,340.34675,0,95.78583333,381.96875,25.92666667,2.760920833,3.11,0.34541,0.12577,0.974
2005-11-5,US-ARM,CRO,12,125,386.7562292,17.76977917,308.584625,0,96.78125,159.4559167,14.34208333,0.509208333,2.8654375,0.90872,0.21941,0.98471
2010-10-31,AR-SLu,MF,5,1,387.9756875,72.05208333,297.173,0,95.9456875,360.779375,18.71041667,1.33895625,2.270625,0.45971,0.11225,0.97417
2005-3-24,US-Wkg,GRA,10,164,377.5097292,12.09487475,253.1670625,0,84.78525,256.86725,9.732541667,0.675895833,4.245375,0.29414,0.17821,0.97821
2007-7-21,AU-Tum,EBF,2,22,364.8755833,15.80443125,270.03475,0,88.15333333,134.4166667,2.34375,0.1613,2.14375,3.391,0.12988,0.98256
2003-9-13,US-Ton,WSA,8,148,365.1340208,11.88030563,343.4794583,0,98.74583333,260.3253958,27.255,2.844729167,2.393291667,0.8669,0.15076,0.98529
2006-9-10,NL-Hor,GRA,10,111,379.9830208,80.99028743,323.9405833,0,102.1079167,211.0374583,17.37677083,0.6347875,1.944083333,1.0486,0.183,0.98492
2005-7-21,IT-Noe,CSH,6,101,325.1346458,16.9974851,370.1135417,0,101.43325,330.61125,23.18604167,0.673025,1.687520833,1.0945,0.089,0.98418
2014-8-3,AU-Gin,WSA,8,13,384.6208333,34.16666667,290.5,0,102.31625,189,13.99020833,0.636122917,2.829583333,0.94452,0.10779,0.984
2011-8-29,US-MMS,DBF,4,136,390.6211667,70.30079167,352.5811667,0,98.29229167,265.4465833,21.52208333,1.035958333,2.736458333,2.0391,0.155,0.98247
2005-9-4,SD-Dem,SAV,9,119,379.6538605,28.99475225,398.751375,9.689,94.93285417,173.8554375,25.283125,0.878652083,3.783166667,0.2,0.25317,0.98529
2009-11-25,US-AR2,GRA,10,122,374.8987917,12.61360417,252.6016458,0,94.88833333,131.2492292,3.947395833,0.362145833,3.68475,0.60877,0.1634,0.98551
2012-6-12,US-Twt,CRO,12,153,393.53825,82.93558958,337.9467083,0,101.0814583,355.0062292,24.40941667,1.927104167,5.5001875,0.90967,0.12775,0.98579
2013-5-11,US-Me2,ENF,1,134,398.0783125,85.4152625,325.6314583,0,87.64033333,269.4186875,19.838125,1.339645833,2.864208333,1.3187,0.11088,0.98784
2012-11-19,AU-Cum,EBF,2,7,392.0291667,64.94263042,347.7291667,0,100.811875,226.0892083,16.89625,0.9503125,2.474375,1.2643,0.14314,0.984
2004-11-17,US-ARM,CRO,12,125,387.9299375,11.09060698,381.505375,10.9,98.0875,44.32183333,16.0798125,0.125166667,4.233,0.5471,0.15694,0.98542
2013-4-29,IT-CA1,DBF,4,91,380.7527292,138.2068029,366.4555625,0,98.90625,267.2078125,19.84260417,0.980929167,1.420645833,1.2657,0.19104,0.98483
2009-9-30,CH-Lae,MF,5,46,376.4454792,57.67031444,293.3505625,0,93.4209375,188.4029792,14.10791667,0.535085417,1.243979167,2.4006,0.136,0.984
2005-9-26,IT-Cpz,EBF,2,96,382.1154375,37.41887538,325.73175,0.2,100.8821667,191.308125,18.03916667,0.392414583,1.465291667,3.4583,0.10547,0.98407
2008-3-23,US-Ton,WSA,8,148,390.6971458,51.06777083,271.483375,0,99.71666667,259.5590625,15.78958333,1.032645833,2.158875,1.4146,0.14149,0.98539
2010-1-10,US-Ton,WSA,8,148,402.775125,4.4098985,287.2827083,0,99.76458333,32.44235417,5.954666667,0.028083333,1.09375,1.3674,0.14018,0.98516
2014-4-5,US-SRM,WSA,8,146,391.4498542,12.59587383,301.0333333,0,87.79075,292.01575,13.6223125,1.250666667,2.554770833,0.35794,0.1845,0.974
2010-9-18,US-Whs,OSH,7,158,369.4779167,17.81871875,366.3979167,0,86.28335417,282.6923958,26.85522917,2.6079375,3.137145833,0.30466,0.1544,0.97464
2012-11-30,AU-Gin,WSA,8,13,374.2508542,66.18178333,348.8333333,0.4,100.849375,253.4583333,16.57208333,0.796335417,4.762291667,0.98978,0.10699,0.984
2011-9-10,US-NR1,ENF,1,141,386.8445208,57.50364438,246.3752083,0,71.15875,262.9581458,7.570833333,0.385854167,2.70875,1.2319,0.085,0.98854
2012-11-18,AU-Gin,WSA,8,13,378.0104167,46.42774608,343.2708333,0,100.143125,344.0625,20.08875,0.741289583,4.098541667,0.88035,0.10737,0.984
2009-11-4,AU-Stp,GRA,10,20,394.8145833,9.009126458,390.4583333,0,98.53354167,318.9375,30.899375,3.33955,2.786458333,0.58382,0.21583,0.982
2006-11-28,IT-SRo,ENF,1,107,441.4960417,14.90998158,303.8330417,0,102.3083542,85.35,11.46145833,0.214322917,1.466083333,1.8677,0.086,0.98357
2014-2-6,AU-Cum,EBF,2,7,394.5708333,66.56523833,376.3333333,0,101.0383333,215.2916667,19.85854167,0.906058333,1.301458333,1.1918,0.15202,0.984
2009-8-10,CH-Lae,MF,5,46,419.4760208,182.1490979,360.5711667,14.404,93.4298125,110.5579583,15.54685417,0.17348125,2.8595625,3.1741,0.146,0.98373
2005-10-16,CA-SF1,ENF,1,40,377.671875,14.83309833,266.9520833,0,93.17083333,65.59541667,4.375,0.234625,2.863541667,1.6572,0.088,0.98684
2011-9-19,IT-BCi,CRO,12,90,390.7337708,81.34814077,351.6055,14.174,101.0589375,105.9725417,27.81339583,0.477077083,2.223229167,0.91987,0.15183,0.985
2009-6-8,IT-MBo,GRA,10,100,393.006875,60.07495813,324.0018125,0.3,84.26035417,172.917,10.0850625,0.2,1.185666667,1.0037,0.145,0.98569
2006-8-10,US-SRM,WSA,8,146,378.9021458,71.84425417,397.3333333,0,89.00479167,203.5402083,25.73979167,1.344854167,1.661625,0.33949,0.18367,0.974
2011-8-20,US-ARM,CRO,12,125,387.0274792,30.13095542,413.4236458,0,97.38164583,129.7403125,27.808125,1.338541667,3.5886875,0.90106,0.20779,0.98448
2012-3-19,US-SRG,GRA,10,145,387.2722083,50.67497396,298.6614375,3.048,86.49658333,106.9246458,2.225625,0.161604167,3.02625,0.34503,0.18026,0.97647
2010-4-18,DK-Sor,DBF,4,76,393.5104167,41.137875,288.5458333,0,100.6395833,171.4416667,7.476666667,0.27583125,5.13625,2.2451,0.153,0.9851
2013-5-18,AU-ASM,ENF,1,5,387.475,46.09637375,357.4375,0.2,94.88916667,181.6666667,16.39666667,0.599658333,1.748958333,0.47457,0.10588,0.974
2014-1-20,US-Tw3,CRO,12,151,431.8983125,15.92832281,259.5846667,0,102.3222917,143.9549375,9.453375,0.6071875,1.031958333,0.82988,0.13603,0.98442
2014-6-16,IT-SR2,ENF,1,106,380.1629583,53.84230688,381.7470833,7.272,100.9465208,158.2055833,18.73541667,0.609227083,1.435708333,1.9033,0.078,0.98312
2009-5-23,US-Ha1,DBF,4,130,392.701875,40.94523625,274.303125,0,99.29454167,250.3366667,14.584,0.780704167,2.211958333,2.737,0.139,0.98249
2009-8-17,US-GLE,ENF,1,129,379.2913125,49.85339583,242.0288542,0,69.54727083,303.3324792,5.3148125,0.509916667,2.447666667,0.94417,0.086,0.98646
2013-8-11,AU-ASM,ENF,1,5,386.48125,1.528392544,316.0208333,0,94.2175,247.7083333,21.95833333,2.35041875,1.843541667,0.32014,0.1087,0.974
2005-9-6,IT-Ro1,DBF,4,104,366.7781667,28.66547117,343.5346667,0,99.575,224.272375,21.03604167,0.803491667,2.028854167,0.31735,0.147,0.98463
2011-6-7,US-Wkg,GRA,10,164,381.6058125,2.290972917,316.81875,0,84.902,372.978,24.74083333,2.8889375,4.671291667,0.33559,0.22496,0.97883
2010-1-20,US-Me2,ENF,1,134,393.3996875,32.00282917,274.7725208,0.762,84.3409375,21.97025,0.338625,0.136020833,4.2735,1.4834,0.10737,0.98753
2006-2-8,IT-Ro2,DBF,4,105,406.3980625,0.290711531,292.6339583,0,99.02083333,24.13166667,5.020666667,0.1487,1.7823125,3.1712,0.12777,0.984
2006-4-13,US-KS2,CSH,6,131,378.198875,67.35583333,368.4092083,0,102.13125,247.5468542,20.994375,0.988833333,2.7095625,0.89365,0.105,0.98345
2009-4-24,US-Whs,OSH,7,158,388.662875,3.904662875,310.8546667,0,85.9930625,294.5143542,20.25877083,2.16575,3.339041667,0.17005,0.16527,0.974
2003-1-12,US-Ne3,CRO,12,140,383.5583333,4.393514375,217.9958333,0,98.02041667,112.1,-3.656666667,0.246666667,3.574166667,0.13825,0.17,0.98602
2003-9-29,DK-Sor,DBF,4,76,361.1864583,7.70680625,319.5347917,1.445,100.5583333,32.225,8.418958333,0.09380625,3.626041667,2.6008,0.156,0.985
2009-5-5,ZM-Mon,DBF,4,166,388.3805208,56.01764731,348.1972917,0,89.33620833,261.6638958,23.26004167,1.26590625,1.9553125,1.1704,0.14256,0.98486
2005-5-14,IT-Ro2,DBF,4,105,399.7507708,32.3763385,345.6483333,0.532,99.5365625,242.5309167,18.79175,0.568520833,1.363416667,0.94362,0.1677,0.984
2008-10-19,IT-MBo,GRA,10,100,397.9544167,28.82942417,272.2373333,0.2,85.06404167,163.2039375,5.084916667,0.096904167,1.049854167,1.049,0.164,0.98443
2008-2-14,CZ-wet,WET,11,60,398.4068542,6.970377583,303.9579167,0,98.08754167,17.70379167,-1.446729167,0.008954167,1.355833333,1.4875,0.141,0.98509
2012-6-8,AR-Vir,ENF,1,2,415.9122292,56.72966454,245.626625,0,101.1592292,142.9891667,6.302083333,0.269127083,2.3585,2.749,0.12703,0.98386
2014-2-1,US-Myb,WET,11,137,401.0757083,32.26754625,248.2129167,0,102.0770833,121.3478333,9.956479167,0.5890625,1.3985,0.95708,0.12492,0.9844
2014-10-31,AU-Cpr,SAV,9,6,359.1974375,6.661416396,391.2083333,0,99.39,218.2708333,27.2325,3.1031625,4.615,0.52429,0.18644,0.974
2010-3-11,US-AR1,GRA,10,121,372.3860625,53.77251625,277.3532083,0,93.301375,171.8083542,4.104916667,0.1283125,4.980625,0.90857,0.17717,0.98225
2003-8-31,US-Los,WET,11,132,372.10875,62.38275,333.79125,0,96.80016667,257.7503125,14.8593125,0.79025,2.098416667,4.8979,0.14,0.98391
2008-6-22,US-ARM,CRO,12,125,404.8556667,107.6754667,375.8688542,0,97.75783333,320.2905417,26.66166667,1.756666667,2.637125,0.57455,0.17596,0.98477
2012-9-22,US-SRG,GRA,10,145,364.13825,92.1215,355.4386667,0,87.22439583,267.8004583,26.76085417,2.72975,2.093604167,0.48051,0.16445,0.976
2013-7-5,IT-Cp2,EBF,2,95,410.4163542,69.97361111,360.3138333,0.426,101.6166667,298.5208333,23.32083333,0.855922917,2.06875,2.4611,0.1051,0.98397
2008-10-6,ES-LgS,OSH,7,79,351.3908333,38.60418656,299.3829583,0,91.64122917,243.2248125,9.787916667,0.614254167,2.162083333,1.1363,0.108,0.987
2010-7-13,IT-Ren,ENF,1,103,369.16275,76.14784729,338.7801667,0,82.65466667,264.4501042,16.60708333,0.468797917,1.3525625,1.8394,0.1,0.98482
2013-8-12,US-Me2,ENF,1,134,389.8046667,50.82841125,306.1377083,0,87.29208333,303.3473958,17.995125,1.113125,3.034729167,2.0246,0.10974,0.98784
2014-6-13,US-Twt,CRO,12,153,407.4142083,156.4619583,314.007125,0,101.1622917,366.1421458,20.1856875,1.323375,3.388604167,0.72237,0.11027,0.98446
2013-4-28,US-Ton,WSA,8,148,373.8492917,67.72704167,319.4727083,0,99.00416667,307.4881875,22.32604167,1.755041667,2.227395833,1.106,0.15825,0.9852
2011-5-2,AU-Stp,GRA,10,20,329.80625,91.5,362.9583333,0,97.834375,246.5833333,24.005625,1.56664375,1.762291667,0.80289,0.15929,0.98197
2006-11-8,US-Ton,WSA,8,148,392.3203333,16.8314025,330.6198333,1.016,99.06666667,82.04514583,15.02333333,0.402083333,2.552625,1.6082,0.14812,0.98472
2007-9-21,CH-Fru,GRA,10,45,347.9417083,67.9884763,284.931125,0,86.3784375,219.4387083,11.9728125,0.361139583,1.177541667,3.3645,0.141,0.98451
2005-9-11,IT-Noe,CSH,6,101,375.8383333,41.15177663,378.3133333,12.2,101.12275,210.8530625,22.126875,0.422297917,1.228104167,0.9905,0.093,0.98298
2013-7-3,AU-How,WSA,8,15,383.53125,67.5625,332.9375,0,100.1927083,230.5833333,23.30020833,1.608816667,1.7,1.4266,0.139,0.98418
2004-7-22,CH-Lae,MF,5,46,359.2543333,154.9559169,356.1248333,5.58,93.7179375,286.1194167,19.98916667,0.66106875,2.2785625,0.56226,0.143,0.98527
2014-11-16,US-Wkg,GRA,10,164,385.7558125,10.35861973,253.76875,0,84.68129167,157.09525,9.624708333,0.560625,5.282145833,0.24315,0.17201,0.97952
2004-2-13,IT-MBo,GRA,10,100,358.7881042,2.918401406,232.6421667,0,84.8375,160.1954375,-2.0489375,0.185114583,1.701208333,0.32321,0.498,0.98426
2012-9-19,US-Tw1,WET,11,149,394.2561667,124.7938398,333.4597708,0,101.6927917,257.5983125,17.64645833,0.845625,2.577666667,1.0769,0.19553,0.98413
2006-6-20,AU-Tum,EBF,2,22,362.949125,24.23526025,246.7520833,0,88.00208333,80.29166667,6.017083333,0.28755,1.764166667,3.849,0.11457,0.98223
2005-12-8,IT-Ro2,DBF,4,105,401.0427292,5.123097879,285.4182917,2.388,99.93541667,89.82947917,6.078729167,0.134616667,1.492604167,2.2518,0.12638,0.984
2007-8-4,US-UMB,DBF,4,154,370.6095417,92.92020833,306.594,0,99.10854167,319.1851667,19.72233333,1.199958333,2.106541667,0.040988,0.158,0.98537
2005-1-12,IT-Ro2,DBF,4,105,399.2250208,0.780863173,293.4527917,0,100.9916667,19.90791667,7.912270833,0.146454167,0.817958333,0.79301,0.12009,0.984
2013-2-3,AU-GWW,SAV,9,14,382.46575,17.25664042,348.5208333,0,95.94145833,361.5208333,26.79479167,2.7468,2.978125,0.38636,0.12803,0.974
2008-5-21,US-UMd,DBF,4,155,382.2232292,2.7410625,322.4264375,1.65,96.906,54.97091667,4.907770833,0.124375,4.6309375,3.4511,0.123,0.98449
2003-5-27,US-Ne1,CRO,12,138,403.4,41.6125,335.1083333,0,98.30541667,319.4916667,21.21833333,1.51,3.020833333,0.82039,0.18161,0.98468
2014-4-15,AU-Rig,GRA,10,18,405.4849167,62.31708583,295.75,0,99.94520833,198.8541667,14.6775,0.677958333,0.971666667,0.46824,0.17154,0.98485
2013-8-10,AU-GWW,SAV,9,14,383.307125,15.3227406,304.125,0,95.96333333,192.125,14.1675,0.7686,2.506666667,0.41122,0.11886,0.974
2013-2-7,US-Wkg,GRA,10,164,389.5481875,8.564357938,255.6521667,0,84.74522917,211.4683333,10.38679167,0.7363125,2.254770833,0.25158,0.19484,0.97965
2010-4-4,AU-Tum,EBF,2,22,370.45575,44.80528833,284.5416667,0,87.58833333,129.25,10.05291667,0.2683125,2.330833333,4.0056,0.11458,0.98219
2010-7-5,US-Ton,WSA,8,148,372.3248958,46.20253896,335.8716667,0,98.75625,357.8981875,25.065625,2.166125,2.040354167,1.2023,0.1675,0.98476
2012-2-29,US-Wkg,GRA,10,164,392.9473125,9.032673229,235.9229167,0,85.347125,252.5893333,9.330625,0.9164375,3.068416667,0.28014,0.1871,0.97834
2007-5-27,US-UMd,DBF,4,155,381.7716667,60.79525,338.7405417,2.354,98.55027083,228.7427917,13.03254167,0.338375,3.657916667,0.18129,0.135,0.98699
